z,RA,Dec,Chi,dl_FLRW,dl_Lan,rel_Corr
0.01,350.0,-85.0,29.909405303811262,30.208499356849376,30.717719122034808,0.016856837513511684
0.01,350.0,-80.0,29.909405303811262,30.208499356849376,30.748567725395134,0.0178780270468253
0.01,350.0,-75.0,29.909405303811262,30.208499356849376,30.771090210591858,0.018623594872974814
0.01,350.0,-70.0,29.909405303811262,30.208499356849376,30.784564400235976,0.019069634561505847
0.01,350.0,-65.0,29.909405303811262,30.208499356849376,30.788556786177736,0.019201795576675736
0.01,350.0,-60.0,29.909405303811262,30.208499356849376,30.78293871012884,0.019015818908899862
0.01,350.0,-55.0,29.909405303811262,30.208499356849376,30.76789119217073,0.01851769691414745
0.01,350.0,-50.0,29.909405303811262,30.208499356849376,30.74389814057503,0.017723448536819213
0.01,350.0,-45.0,29.909405303811262,30.208499356849376,30.711728317390115,0.016658522311755974
0.01,350.0,-40.0,29.909405303811262,30.208499356849376,30.672407040084916,0.015356859596216807
0.01,350.0,-35.0,29.909405303811262,30.208499356849376,30.627179114888015,0.013859667542330511
0.01,350.0,-30.0,29.909405303811262,30.208499356849376,30.57746487955727,0.012213963969191074
0.01,350.0,-25.0,29.909405303811262,30.208499356849376,30.524811457220242,0.010470963705754007
0.01,350.0,-20.0,29.909405303811262,30.208499356849376,30.470841383622226,0.00868437798494508
0.01,350.0,-15.0,29.909405303811262,30.208499356849376,30.417200681373757,0.006908695531645558
0.01,350.0,-10.0,29.909405303811262,30.208499356849376,30.365508245289863,0.005197507052096856
0.01,350.0,-5.0,29.909405303811262,30.208499356849376,30.317308110692842,0.0036019251588144236
0.01,350.0,0.0,29.909405303811262,30.208499356849376,30.274025842888246,0.002169140719795912
0.01,350.0,5.0,29.909405303811262,30.208499356849376,30.236929949866838,0.0009411454929161315
0.01,350.0,10.0,29.909405303811262,30.208499356849376,30.207098913947853,-4.635923436582073e-05
0.01,350.0,15.0,29.909405303811262,30.208499356849376,30.185394184576587,-0.0007648566716224835
0.01,350.0,20.0,29.909405303811262,30.208499356849376,30.17243928647222,-0.0011937061140039965
0.01,350.0,25.0,29.909405303811262,30.208499356849376,30.16860507738147,-0.0013206309587456351
0.01,350.0,30.0,29.909405303811262,30.208499356849376,30.174001131591083,-0.0011420039390493577
0.01,350.0,35.0,29.909405303811262,30.208499356849376,30.188473215823915,-0.000662930680166931
0.01,350.0,40.0,29.909405303811262,30.208499356849376,30.211606844933936,0.00010286800571757145
0.01,350.0,45.0,29.909405303811262,30.208499356849376,30.242736934758334,0.0011333756604229436
0.01,350.0,50.0,29.909405303811262,30.208499356849376,30.280963586569897,0.0023988026967017646
0.01,350.0,55.0,29.909405303811262,30.208499356849376,30.32517402098123,0.0038623124821126993
0.01,350.0,60.0,29.909405303811262,30.208499356849376,30.374070611327863,0.0054809493355698485
0.01,350.0,65.0,29.909405303811262,30.208499356849376,30.42620483528815,0.00720676243685744
0.01,350.0,70.0,29.909405303811262,30.208499356849376,30.480016763927846,0.008988113042990416
0.01,350.0,75.0,29.909405303811262,30.208499356849376,30.533879443715,0.010771143677875171
0.01,350.0,80.0,29.909405303811262,30.208499356849376,30.586147213759073,0.012501377590743214
0.01,350.0,85.0,29.909405303811262,30.208499356849376,30.635206662293307,0.014125405582160517
0.02,0.0,-90.0,59.67858912830972,60.87216091087591,61.07253754811383,0.0032917615251294562
0.02,0.0,-85.0,59.67858912830972,60.87216091087591,61.19339067993603,0.005277121170881901
0.02,0.0,-80.0,59.67858912830972,60.87216091087591,61.31730042919007,0.007312694533152768
0.02,0.0,-75.0,59.67858912830972,60.87216091087591,61.44239197790955,0.009367682344454955
0.02,0.0,-70.0,59.67858912830972,60.87216091087591,61.56691740070304,0.011413369912139933
0.02,0.0,-65.0,59.67858912830972,60.87216091087591,61.68921336171647,0.013422432169556324
0.02,0.0,-60.0,59.67858912830972,60.87216091087591,61.807675757553866,0.015368517113227911
0.02,0.0,-55.0,59.67858912830972,60.87216091087591,61.9207464284426,0.017226027495589248
0.02,0.0,-50.0,59.67858912830972,60.87216091087591,62.02690769071146,0.018970031005244636
0.02,0.0,-45.0,59.67858912830972,60.87216091087591,62.1246806464176,0.020576232497734645
0.02,0.0,-40.0,59.67858912830972,60.87216091087591,62.21262304167153,0.022020938812377704
0.02,0.0,-35.0,59.67858912830972,60.87216091087591,62.28932188131409,0.02328093744713724
0.02,0.0,-30.0,59.67858912830972,60.87216091087591,62.353374995749355,0.024333193740930664
0.02,0.0,-25.0,59.67858912830972,60.87216091087591,62.40335412302808,0.025154244390863906
0.02,0.0,-20.0,59.67858912830972,60.87216091087591,62.43773953142809,0.02571912344042406
0.02,0.0,-15.0,59.67858912830972,60.87216091087591,61.59394908485994,0.01185744292930264
0.02,0.0,-10.0,59.67858912830972,60.87216091087591,61.47681163430362,0.009933124015639807
0.02,0.0,-5.0,59.67858912830972,60.87216091087591,61.361863645541,0.008044773297633808
0.02,0.0,0.0,59.67858912830972,60.87216091087591,61.2525565719535,0.006249090805804269
0.02,0.0,5.0,59.67858912830972,60.87216091087591,61.1521367449936,0.004599406854105293
0.02,0.0,10.0,59.67858912830972,60.87216091087591,61.06355594266011,0.00314421287038633
0.02,0.0,15.0,59.67858912830972,60.87216091087591,60.989393685289215,0.001925884881677761
0.02,0.0,20.0,59.67858912830972,60.87216091087591,60.93179217834657,0.000979614762780745
0.02,0.0,25.0,59.67858912830972,60.87216091087591,60.892404322374794,0.00033255615039734526
0.02,0.0,30.0,59.67858912830972,60.87216091087591,60.87235487198423,3.186368044311668e-06
0.02,0.0,35.0,59.67858912830972,60.87216091087591,60.87221464402432,8.827212243847546e-07
0.02,0.0,40.0,59.67858912830972,60.87216091087591,60.891987626781564,0.0003257107289929337
0.02,0.0,45.0,59.67858912830972,60.87216091087591,60.93111089038334,0.000968422652084553
0.02,0.0,50.0,59.67858912830972,60.87216091087591,60.98846729765171,0.0019106663051782016
0.02,0.0,55.0,59.67858912830972,60.87216091087591,61.062411114076056,0.0031254057742206506
0.02,0.0,60.0,59.67858912830972,60.87216091087591,61.150806664948895,0.004577556470862761
0.02,0.0,65.0,59.67858912830972,60.87216091087591,61.25108014105533,0.006224836189636929
0.02,0.0,70.0,59.67858912830972,60.87216091087591,61.36028447462321,0.008018830881689408
0.02,0.0,75.0,59.67858912830972,60.87216091087591,61.475176871248195,0.009906268339235996
0.02,0.0,80.0,59.67858912830972,60.87216091087591,61.59230808617542,0.011830484814788973
0.02,0.0,85.0,59.67858912830972,60.87216091087591,61.708121891650094,0.01373305905795137
0.02,10.0,-90.0,59.67858912830972,60.87216091087591,61.07253754811383,0.0032917615251294562
0.02,10.0,-85.0,59.67858912830972,60.87216091087591,61.175005229590965,0.004975087366431025
0.02,10.0,-80.0,59.67858912830972,60.87216091087591,61.27796057433187,0.006666424476865418
0.02,10.0,-75.0,59.67858912830972,60.87216091087591,61.379886081706104,0.008340843552006653
0.02,10.0,-70.0,59.67858912830972,60.87216091087591,61.47940388998182,0.009975709257224777
0.02,10.0,-65.0,59.67858912830972,60.87216091087591,61.57523142788954,0.011549951677302914
0.02,10.0,-60.0,59.67858912830972,60.87216091087591,61.6661559298186,0.013043647655373958
0.02,10.0,-55.0,59.67858912830972,60.87216091087591,61.75102150906613,0.014437808433923815
0.02,10.0,-50.0,59.67858912830972,60.87216091087591,61.82872411455738,0.015714296804445374
0.02,10.0,-45.0,59.67858912830972,60.87216091087591,61.89821062587375,0.01685581224067442
0.02,10.0,-40.0,59.67858912830972,60.87216091087591,61.95847878595275,0.017845889792993275
0.02,10.0,-35.0,59.67858912830972,60.87216091087591,62.00857477154653,0.018668860176238106
0.02,10.0,-30.0,59.67858912830972,60.87216091087591,62.04758501979602,0.019309715497714475
0.02,10.0,-25.0,59.67858912830972,60.87216091087591,62.074618450673306,0.019753817209774052
0.02,10.0,-20.0,59.67858912830972,60.87216091087591,62.08877436720632,0.019986368778852383
0.02,10.0,-15.0,59.67858912830972,60.87216091087591,62.08908995840708,0.01999155327035123
0.02,10.0,-10.0,59.67858912830972,60.87216091087591,62.074459430708174,0.019751204850318484
0.02,10.0,-5.0,59.67858912830972,60.87216091087591,61.609877781926,0.012119117508087055
0.02,10.0,0.0,59.67858912830972,60.87216091087591,61.48104562296539,0.01000267943470831
0.02,10.0,5.0,59.67858912830972,60.87216091087591,61.35783742972187,0.007978631143997838
0.02,10.0,10.0,59.67858912830972,60.87216091087591,61.2439108999864,0.006107060823005461
0.02,10.0,15.0,59.67858912830972,60.87216091087591,61.14260900748822,0.004442886412530655
0.02,10.0,20.0,59.67858912830972,60.87216091087591,61.05687277077714,0.0030344225855833316
0.02,10.0,25.0,59.67858912830972,60.87216091087591,60.989168202169914,0.0019221806741067477
0.02,10.0,30.0,59.67858912830972,60.87216091087591,60.94142774753143,0.001137906649263325
0.02,10.0,35.0,59.67858912830972,60.87216091087591,60.9150061288431,0.0007038557088505863
0.02,10.0,40.0,59.67858912830972,60.87216091087591,60.91065030235387,0.0006322987536832904
0.02,10.0,45.0,59.67858912830972,60.87216091087591,60.92848321833904,0.0009252555950098813
0.02,10.0,50.0,59.67858912830972,60.87216091087591,60.96800117006771,0.0015744514036903463
0.02,10.0,55.0,59.67858912830972,60.87216091087591,61.028084694358235,0.002561495783115154
0.02,10.0,60.0,59.67858912830972,60.87216091087591,61.10702317308344,0.0038582869195559
0.02,10.0,65.0,59.67858912830972,60.87216091087591,61.202553422245664,0.0054276455185070325
0.02,10.0,70.0,59.67858912830972,60.87216091087591,61.31191258472563,0.007224183719936699
0.02,10.0,75.0,59.67858912830972,60.87216091087591,61.431905515484374,0.009195412093682534
0.02,10.0,80.0,59.67858912830972,60.87216091087591,61.55898652932704,0.011283082581160887
0.02,10.0,85.0,59.67858912830972,60.87216091087591,61.689354857050574,0.013424756636636188
0.02,20.0,-90.0,59.67858912830972,60.87216091087591,61.07253754811383,0.0032917615251294562
0.02,20.0,-85.0,59.67858912830972,60.87216091087591,61.15384605286303,0.004627487143088937
0.02,20.0,-80.0,59.67858912830972,60.87216091087591,61.233792549395595,0.005940837865919511
0.02,20.0,-75.0,59.67858912830972,60.87216091087591,61.31131456555636,0.007214359538236555
0.02,20.0,-70.0,59.67858912830972,60.87216091087591,61.385466268434755,0.008432514139105039
0.02,20.0,-65.0,59.67858912830972,60.87216091087591,61.4553813666105,0.00958107034492319
0.02,20.0,-60.0,59.67858912830972,60.87216091087591,61.52025314580377,0.010646775557659924
0.02,20.0,-55.0,59.67858912830972,60.87216091087591,61.57932503485073,0.0116172009239197
0.02,20.0,-50.0,59.67858912830972,60.87216091087591,61.63188733464951,0.01248068759848903
0.02,20.0,-45.0,59.67858912830972,60.87216091087591,61.67727701632459,0.013226343428607082
0.02,20.0,-40.0,59.67858912830972,60.87216091087591,61.7148781899539,0.013844050654154174
0.02,20.0,-35.0,59.67858912830972,60.87216091087591,61.744121189456706,0.014324450874307641
0.02,20.0,-30.0,59.67858912830972,60.87216091087591,61.76447833221027,0.01465887538707239
0.02,20.0,-25.0,59.67858912830972,60.87216091087591,61.77545433902368,0.014839187809847932
0.02,20.0,-20.0,59.67858912830972,60.87216091087591,61.776569135506875,0.014857501542537992
0.02,20.0,-15.0,59.67858912830972,60.87216091087591,61.76733026733523,0.014705726609080975
0.02,20.0,-10.0,59.67858912830972,60.87216091087591,61.74719144360417,0.01437488861302967
0.02,20.0,-5.0,59.67858912830972,60.87216091087591,61.715492945036516,0.013854149771277748
0.02,20.0,0.0,59.67858912830972,60.87216091087591,61.67137957851368,0.013129461081690694
0.02,20.0,5.0,59.67858912830972,60.87216091087591,61.51917825707,0.010629117424324756
0.02,20.0,10.0,59.67858912830972,60.87216091087591,61.3846148472666,0.008418527102084999
0.02,20.0,15.0,59.67858912830972,60.87216091087591,61.26132853858222,0.006393195540997749
0.02,20.0,20.0,59.67858912830972,60.87216091087591,61.152912096672296,0.004612144231374299
0.02,20.0,25.0,59.67858912830972,60.87216091087591,61.06248879004538,0.003126681825015784
0.02,20.0,30.0,59.67858912830972,60.87216091087591,60.992637741981795,0.00197917782617044
0.02,20.0,35.0,59.67858912830972,60.87216091087591,60.94533527984405,0.0012020990855783247
0.02,20.0,40.0,59.67858912830972,60.87216091087591,60.92191184202469,0.0008173018733738896
0.02,20.0,45.0,59.67858912830972,60.87216091087591,60.92302387913474,0.0008355702754383395
0.02,20.0,50.0,59.67858912830972,60.87216091087591,60.94864026126157,0.00125639289358615
0.02,20.0,55.0,59.67858912830972,60.87216091087591,60.99804291849546,0.002067973368053317
0.02,20.0,60.0,59.67858912830972,60.87216091087591,61.06984172813628,0.003247474942606296
0.02,20.0,65.0,59.67858912830972,60.87216091087591,61.16200394481749,0.0047615039388193385
0.02,20.0,70.0,59.67858912830972,60.87216091087591,61.271898675235505,0.006566840381185942
0.02,20.0,75.0,59.67858912830972,60.87216091087591,61.39635695864864,0.008611424991799049
0.02,20.0,80.0,59.67858912830972,60.87216091087591,61.53174787035608,0.010835609408476322
0.02,20.0,85.0,59.67858912830972,60.87216091087591,61.67407067823425,0.013173670120441936
0.02,30.0,-90.0,59.67858912830972,60.87216091087591,61.07253754811383,0.0032917615251294562
0.02,30.0,-85.0,59.67858912830972,60.87216091087591,61.130642630791925,0.004246304321189773
0.02,30.0,-80.0,59.67858912830972,60.87216091087591,61.186415086284654,0.005162527019023498
0.02,30.0,-75.0,59.67858912830972,60.87216091087591,61.239238587993874,0.006030304684852576
0.02,30.0,-70.0,59.67858912830972,60.87216091087591,61.288569989034244,0.006840714571772816
0.02,30.0,-65.0,59.67858912830972,60.87216091087591,61.33391659749854,0.007585662800745496
0.02,30.0,-60.0,59.67858912830972,60.87216091087591,61.37482525748744,0.00825770498516524
0.02,30.0,-55.0,59.67858912830972,60.87216091087591,61.4108780347639,0.008849975355347291
0.02,30.0,-50.0,59.67858912830972,60.87216091087591,61.441691374696795,0.009356172925333637
0.02,30.0,-45.0,59.67858912830972,60.87216091087591,61.46691672123793,0.009770571661367529
0.02,30.0,-40.0,59.67858912830972,60.87216091087591,61.48624118927288,0.01008803152718786
0.02,30.0,-35.0,59.67858912830972,60.87216091087591,61.49938720026106,0.010303992498368457
0.02,30.0,-30.0,59.67858912830972,60.87216091087591,61.50611014104267,0.010414436101503546
0.02,30.0,-25.0,59.67858912830972,60.87216091087591,61.50619314230314,0.010415799635493873
0.02,30.0,-20.0,59.67858912830972,60.87216091087591,61.499438014865724,0.01030482727413302
0.02,30.0,-15.0,59.67858912830972,60.87216091087591,61.48565123300003,0.010078339801708996
0.02,30.0,-10.0,59.67858912830972,60.87216091087591,61.464623635762216,0.009732901149241961
0.02,30.0,-5.0,59.67858912830972,60.87216091087591,61.436102341659065,0.009264357012211757
0.02,30.0,0.0,59.67858912830972,60.87216091087591,61.39975363473756,0.008667225148029525
0.02,30.0,5.0,59.67858912830972,60.87216091087591,61.35511748163224,0.007933948187964475
0.02,30.0,10.0,59.67858912830972,60.87216091087591,61.46511324683342,0.00974094441670397
0.02,30.0,15.0,59.67858912830972,60.87216091087591,61.326484754536885,0.007463573444125894
0.02,30.0,20.0,59.67858912830972,60.87216091087591,61.202530855228254,0.005427274790458659
0.02,30.0,25.0,59.67858912830972,60.87216091087591,61.09682294933574,0.0036907189608195246
0.02,30.0,30.0,59.67858912830972,60.87216091087591,61.01237193191733,0.0023033685504725405
0.02,30.0,35.0,59.67858912830972,60.87216091087591,60.95156029317481,0.0013043628008400174
0.02,30.0,40.0,59.67858912830972,60.87216091087591,60.91609103467951,0.0007216784018547566
0.02,30.0,45.0,59.67858912830972,60.87216091087591,60.906952600020674,0.0005715533771784294
0.02,30.0,50.0,59.67858912830972,60.87216091087591,60.92439907650292,0.0008581618402457762
0.02,30.0,55.0,59.67858912830972,60.87216091087591,60.967945172127884,0.0015735314767651234
0.02,30.0,60.0,59.67858912830972,60.87216091087591,61.036375832852315,0.0026977015357945795
0.02,30.0,65.0,59.67858912830972,60.87216091087591,61.12777075529534,0.0041991255213308905
0.02,30.0,70.0,59.67858912830972,60.87216091087591,61.23954438417124,0.006035328264971787
0.02,30.0,75.0,59.67858912830972,60.87216091087591,61.36850217965665,0.008153830278958468
0.02,30.0,80.0,59.67858912830972,60.87216091087591,61.510913924637734,0.010493352038167708
0.02,30.0,85.0,59.67858912830972,60.87216091087591,61.6626045582446,0.012985306181687715
0.02,40.0,-90.0,59.67858912830972,60.87216091087591,61.07253754811383,0.0032917615251294562
